,spot_x,spot_y,cell_count,Endothelium_percentage,Atrial cardiomyocytes_percentage,Cardiomyocytes_percentage,Epicardium_percentage,Fibroblast_percentage,Schwan progenitors_percentage,Smooth muscle cells_percentage,Ventricular cardiomyocytes_percentage,Cell_Num,New_X,New_Y
421,15461.980439939458,2127.8666666666663,7,28.57142857142857,0.0,0.0,0.0,28.57142857142857,0.0,42.857142857142854,0.0,421,831.0,100.0
422,15779.523087993752,2127.8666666666663,3,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,422,848.0,100.0
423,378.70465736048044,2311.2,12,0.0,83.33333333333334,0.0,0.0,16.666666666666664,0.0,0.0,0.0,423,8.0,110.0
424,696.2473054147747,2311.2,12,16.666666666666664,75.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,424,26.0,110.0
425,1013.7899534690689,2311.2,15,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,425,43.0,110.0
426,1331.3326015233633,2311.2,11,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,426,60.0,110.0
427,1648.8752495776575,2311.2,11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,427,77.0,110.0
428,1966.4178976319517,2311.2,20,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,428,95.0,110.0
429,2283.9605456862464,2311.2,10,0.0,80.0,0.0,10.0,10.0,0.0,0.0,0.0,429,112.0,110.0
430,2601.50319374054,2311.2,14,14.285714285714285,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,430,129.0,110.0
431,2919.045841794835,2311.2,14,21.428571428571427,78.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,431,147.0,110.0
432,3236.5884898491286,2311.2,10,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,432,164.0,110.0
433,3554.131137903423,2311.2,17,5.88235294117647,94.11764705882352,0.0,0.0,0.0,0.0,0.0,0.0,433,181.0,110.0
434,3871.673785957717,2311.2,11,27.27272727272727,72.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,434,199.0,110.0
435,4189.216434012012,2311.2,11,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,435,216.0,110.0
436,4506.759082066305,2311.2,5,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,436,233.0,110.0
437,4824.3017301206,2311.2,7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,437,251.0,110.0
438,5459.387026229188,2311.2,2,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,438,285.0,110.0
439,5776.929674283483,2311.2,12,16.666666666666664,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,439,303.0,110.0
440,6094.472322337777,2311.2,20,10.0,65.0,0.0,0.0,20.0,5.0,0.0,0.0,440,320.0,110.0
441,6412.0149703920715,2311.2,12,0.0,50.0,16.666666666666664,0.0,25.0,8.333333333333332,0.0,0.0,441,337.0,110.0
442,6729.557618446365,2311.2,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,442,355.0,110.0
443,7047.10026650066,2311.2,10,0.0,80.0,0.0,10.0,10.0,0.0,0.0,0.0,443,372.0,110.0
444,7364.642914554954,2311.2,16,25.0,31.25,0.0,6.25,37.5,0.0,0.0,0.0,444,389.0,110.0
445,7682.185562609248,2311.2,13,15.384615384615385,53.84615384615385,0.0,7.6923076923076925,23.076923076923077,0.0,0.0,0.0,445,407.0,110.0
446,7999.728210663543,2311.2,13,0.0,92.3076923076923,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,446,424.0,110.0
447,8317.270858717837,2311.2,12,8.333333333333332,58.333333333333336,0.0,16.666666666666664,8.333333333333332,8.333333333333332,0.0,0.0,447,441.0,110.0
448,8634.81350677213,2311.2,10,10.0,30.0,0.0,0.0,40.0,20.0,0.0,0.0,448,459.0,110.0
449,8952.356154826426,2311.2,11,9.090909090909092,0.0,0.0,0.0,63.63636363636363,18.181818181818183,9.090909090909092,0.0,449,476.0,110.0
450,9269.89880288072,2311.2,13,0.0,0.0,0.0,0.0,69.23076923076923,15.384615384615385,15.384615384615385,0.0,450,493.0,110.0
451,9587.441450935014,2311.2,15,0.0,0.0,0.0,0.0,40.0,6.666666666666667,53.333333333333336,0.0,451,510.0,110.0
452,9904.984098989307,2311.2,21,4.761904761904762,0.0,0.0,0.0,0.0,0.0,95.23809523809523,0.0,452,528.0,110.0
453,10222.526747043603,2311.2,19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,453,545.0,110.0
454,10540.069395097897,2311.2,19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,454,562.0,110.0
455,10857.61204315219,2311.2,5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,455,580.0,110.0
456,11492.69733926078,2311.2,4,0.0,0.0,0.0,25.0,50.0,0.0,25.0,0.0,456,614.0,110.0
457,11810.239987315073,2311.2,3,0.0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,457,632.0,110.0
458,12127.782635369367,2311.2,15,13.333333333333334,0.0,0.0,13.333333333333334,40.0,6.666666666666667,26.666666666666668,0.0,458,649.0,110.0
459,12445.325283423663,2311.2,17,11.76470588235294,0.0,0.0,11.76470588235294,29.411764705882355,17.647058823529413,29.411764705882355,0.0,459,666.0,110.0
460,12762.867931477957,2311.2,21,0.0,0.0,0.0,4.761904761904762,19.047619047619047,28.57142857142857,47.61904761904761,0.0,460,684.0,110.0
461,13080.41057953225,2311.2,12,0.0,0.0,0.0,41.66666666666667,33.33333333333333,0.0,25.0,0.0,461,701.0,110.0
462,14350.581171749427,2311.2,14,7.142857142857142,0.0,0.0,42.857142857142854,21.428571428571427,0.0,28.57142857142857,0.0,462,770.0,110.0
463,14668.123819803723,2311.2,17,0.0,0.0,0.0,11.76470588235294,41.17647058823529,0.0,47.05882352941176,0.0,463,788.0,110.0
464,14985.666467858016,2311.2,15,0.0,0.0,0.0,6.666666666666667,46.666666666666664,13.333333333333334,33.33333333333333,0.0,464,805.0,110.0
465,15303.20911591231,2311.2,15,6.666666666666667,0.0,0.0,0.0,60.0,0.0,33.33333333333333,0.0,465,822.0,110.0
466,15620.751763966606,2311.2,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,466,840.0,110.0
467,219.93333333333334,2494.5333333333333,9,0.0,77.77777777777779,0.0,0.0,0.0,0.0,22.22222222222222,0.0,467,0.0,120.0
468,537.4759813876276,2494.5333333333333,10,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,468,17.0,120.0
469,1172.5612774962162,2494.5333333333333,14,21.428571428571427,78.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,469,52.0,120.0
470,1490.1039255505104,2494.5333333333333,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,470,69.0,120.0
471,1807.6465736048046,2494.5333333333333,11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,471,86.0,120.0
472,2125.189221659099,2494.5333333333333,11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,472,103.0,120.0
473,2442.7318697133933,2494.5333333333333,13,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,473,121.0,120.0
474,2760.2745177676875,2494.5333333333333,11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,474,138.0,120.0
475,3077.8171658219817,2494.5333333333333,9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,475,155.0,120.0
476,3395.359813876276,2494.5333333333333,9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,476,173.0,120.0
477,3712.90246193057,2494.5333333333333,15,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,477,190.0,120.0
478,4030.4451099848648,2494.5333333333333,15,40.0,53.333333333333336,6.666666666666667,0.0,0.0,0.0,0.0,0.0,478,207.0,120.0
479,4347.9877580391585,2494.5333333333333,8,0.0,87.5,12.5,0.0,0.0,0.0,0.0,0.0,479,225.0,120.0
480,4665.530406093453,2494.5333333333333,11,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,480,242.0,120.0
481,4983.073054147747,2494.5333333333333,6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,481,259.0,120.0
482,5300.615702202042,2494.5333333333333,3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,277.0,120.0
483,5618.158350256336,2494.5333333333333,13,7.6923076923076925,84.61538461538461,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,483,294.0,120.0
484,5935.70099831063,2494.5333333333333,16,18.75,81.25,0.0,0.0,0.0,0.0,0.0,0.0,484,311.0,120.0
485,6253.243646364925,2494.5333333333333,10,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,485,329.0,120.0
486,6570.786294419218,2494.5333333333333,9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,486,346.0,120.0
487,6888.328942473513,2494.5333333333333,14,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,487,363.0,120.0
488,7205.871590527807,2494.5333333333333,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,488,381.0,120.0
489,7523.4142385821015,2494.5333333333333,12,0.0,83.33333333333334,8.333333333333332,0.0,8.333333333333332,0.0,0.0,0.0,489,398.0,120.0
490,7840.956886636396,2494.5333333333333,11,18.181818181818183,81.81818181818183,0.0,0.0,0.0,0.0,0.0,0.0,490,415.0,120.0
491,8158.49953469069,2494.5333333333333,12,8.333333333333332,66.66666666666666,0.0,8.333333333333332,16.666666666666664,0.0,0.0,0.0,491,433.0,120.0
492,8476.042182744983,2494.5333333333333,14,7.142857142857142,57.14285714285714,0.0,7.142857142857142,21.428571428571427,7.142857142857142,0.0,0.0,492,450.0,120.0
493,8793.584830799278,2494.5333333333333,13,0.0,0.0,0.0,15.384615384615385,69.23076923076923,7.6923076923076925,7.6923076923076925,0.0,493,467.0,120.0
494,9111.127478853572,2494.5333333333333,16,0.0,0.0,0.0,18.75,56.25,0.0,25.0,0.0,494,485.0,120.0
495,9428.670126907866,2494.5333333333333,13,0.0,0.0,0.0,0.0,38.46153846153847,23.076923076923077,38.46153846153847,0.0,495,502.0,120.0
496,9746.21277496216,2494.5333333333333,16,0.0,0.0,0.0,0.0,31.25,12.5,56.25,0.0,496,519.0,120.0
497,10063.755423016455,2494.5333333333333,17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,497,536.0,120.0
498,10381.298071070749,2494.5333333333333,19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,498,554.0,120.0
499,10698.840719125043,2494.5333333333333,5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,499,571.0,120.0
500,11333.926015233632,2494.5333333333333,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,500,606.0,120.0
501,11651.468663287926,2494.5333333333333,4,0.0,0.0,0.0,0.0,25.0,25.0,50.0,0.0,501,623.0,120.0
502,11969.01131134222,2494.5333333333333,14,14.285714285714285,0.0,0.0,0.0,42.857142857142854,7.142857142857142,35.714285714285715,0.0,502,640.0,120.0
503,12286.553959396515,2494.5333333333333,20,10.0,0.0,0.0,10.0,5.0,55.00000000000001,20.0,0.0,503,658.0,120.0
504,12604.096607450809,2494.5333333333333,14,0.0,0.0,0.0,0.0,7.142857142857142,92.85714285714286,0.0,0.0,504,675.0,120.0
505,12921.639255505102,2494.5333333333333,17,0.0,0.0,0.0,23.52941176470588,5.88235294117647,41.17647058823529,29.411764705882355,0.0,505,692.0,120.0
506,13239.181903559398,2494.5333333333333,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,506,710.0,120.0
507,13556.724551613692,2494.5333333333333,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,507,727.0,120.0
508,13874.267199667986,2494.5333333333333,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,508,744.0,120.0
509,14191.80984772228,2494.5333333333333,5,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,509,762.0,120.0
510,14509.352495776575,2494.5333333333333,12,0.0,0.0,0.0,16.666666666666664,8.333333333333332,0.0,75.0,0.0,510,779.0,120.0
511,14826.895143830869,2494.5333333333333,8,0.0,0.0,0.0,12.5,62.5,0.0,25.0,0.0,511,796.0,120.0
512,15144.437791885162,2494.5333333333333,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,512,814.0,120.0
513,15461.980439939458,2494.5333333333333,4,25.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,513,831.0,120.0
514,378.70465736048044,2677.8666666666663,11,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,514,8.0,130.0
515,696.2473054147747,2677.8666666666663,7,28.57142857142857,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,515,26.0,130.0
516,1013.7899534690689,2677.8666666666663,10,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,516,43.0,130.0
517,1331.3326015233633,2677.8666666666663,14,14.285714285714285,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,517,60.0,130.0
518,1648.8752495776575,2677.8666666666663,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,518,77.0,130.0
519,1966.4178976319517,2677.8666666666663,11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,519,95.0,130.0
520,2283.9605456862464,2677.8666666666663,15,0.0,93.33333333333333,6.666666666666667,0.0,0.0,0.0,0.0,0.0,520,112.0,130.0
521,2601.50319374054,2677.8666666666663,11,18.181818181818183,81.81818181818183,0.0,0.0,0.0,0.0,0.0,0.0,521,129.0,130.0
522,2919.045841794835,2677.8666666666663,13,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,522,147.0,130.0
523,3236.5884898491286,2677.8666666666663,9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,523,164.0,130.0
524,3554.131137903423,2677.8666666666663,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,524,181.0,130.0
525,3871.673785957717,2677.8666666666663,17,11.76470588235294,82.35294117647058,5.88235294117647,0.0,0.0,0.0,0.0,0.0,525,199.0,130.0
526,4189.216434012012,2677.8666666666663,12,25.0,58.333333333333336,16.666666666666664,0.0,0.0,0.0,0.0,0.0,526,216.0,130.0
527,4506.759082066305,2677.8666666666663,13,7.6923076923076925,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,527,233.0,130.0
528,4824.3017301206,2677.8666666666663,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,528,251.0,130.0
529,5141.844378174894,2677.8666666666663,8,0.0,87.5,12.5,0.0,0.0,0.0,0.0,0.0,529,268.0,130.0
530,5459.387026229188,2677.8666666666663,15,13.333333333333334,86.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,530,285.0,130.0
531,5776.929674283483,2677.8666666666663,13,15.384615384615385,76.92307692307693,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,531,303.0,130.0
532,6094.472322337777,2677.8666666666663,9,22.22222222222222,77.77777777777779,0.0,0.0,0.0,0.0,0.0,0.0,532,320.0,130.0
533,6412.0149703920715,2677.8666666666663,9,11.11111111111111,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,533,337.0,130.0
534,6729.557618446365,2677.8666666666663,21,0.0,95.23809523809523,4.761904761904762,0.0,0.0,0.0,0.0,0.0,534,355.0,130.0
535,7047.10026650066,2677.8666666666663,19,0.0,94.73684210526315,5.263157894736842,0.0,0.0,0.0,0.0,0.0,535,372.0,130.0
536,7364.642914554954,2677.8666666666663,17,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,536,389.0,130.0
537,7682.185562609248,2677.8666666666663,16,6.25,87.5,0.0,0.0,6.25,0.0,0.0,0.0,537,407.0,130.0
538,7999.728210663543,2677.8666666666663,15,20.0,66.66666666666666,0.0,0.0,13.333333333333334,0.0,0.0,0.0,538,424.0,130.0
539,8317.270858717837,2677.8666666666663,11,9.090909090909092,72.72727272727273,0.0,0.0,18.181818181818183,0.0,0.0,0.0,539,441.0,130.0
540,8634.81350677213,2677.8666666666663,13,0.0,15.384615384615385,0.0,15.384615384615385,38.46153846153847,7.6923076923076925,23.076923076923077,0.0,540,459.0,130.0
541,8952.356154826426,2677.8666666666663,10,0.0,0.0,0.0,40.0,40.0,0.0,20.0,0.0,541,476.0,130.0
542,9269.89880288072,2677.8666666666663,17,0.0,0.0,0.0,5.88235294117647,47.05882352941176,5.88235294117647,41.17647058823529,0.0,542,493.0,130.0
543,9587.441450935014,2677.8666666666663,14,7.142857142857142,0.0,0.0,7.142857142857142,21.428571428571427,35.714285714285715,28.57142857142857,0.0,543,510.0,130.0
544,9904.984098989307,2677.8666666666663,15,0.0,0.0,0.0,0.0,33.33333333333333,13.333333333333334,53.333333333333336,0.0,544,528.0,130.0
545,10222.526747043603,2677.8666666666663,23,0.0,0.0,0.0,0.0,8.695652173913043,0.0,91.30434782608695,0.0,545,545.0,130.0
546,10540.069395097897,2677.8666666666663,12,0.0,0.0,0.0,8.333333333333332,16.666666666666664,0.0,75.0,0.0,546,562.0,130.0
547,11492.69733926078,2677.8666666666663,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,547,614.0,130.0
548,11810.239987315073,2677.8666666666663,7,14.285714285714285,0.0,0.0,0.0,28.57142857142857,0.0,57.14285714285714,0.0,548,632.0,130.0
549,12127.782635369367,2677.8666666666663,15,6.666666666666667,0.0,0.0,0.0,33.33333333333333,33.33333333333333,26.666666666666668,0.0,549,649.0,130.0
550,12445.325283423663,2677.8666666666663,17,0.0,0.0,0.0,0.0,23.52941176470588,52.94117647058824,23.52941176470588,0.0,550,666.0,130.0
551,12762.867931477957,2677.8666666666663,18,0.0,0.0,0.0,22.22222222222222,5.555555555555555,72.22222222222221,0.0,0.0,551,684.0,130.0
552,13080.41057953225,2677.8666666666663,4,0.0,0.0,0.0,75.0,0.0,0.0,25.0,0.0,552,701.0,130.0
553,13397.953227586546,2677.8666666666663,7,0.0,0.0,0.0,42.857142857142854,42.857142857142854,0.0,14.285714285714285,0.0,553,718.0,130.0
554,13715.49587564084,2677.8666666666663,16,0.0,0.0,0.0,31.25,56.25,0.0,12.5,0.0,554,736.0,130.0
555,14033.038523695133,2677.8666666666663,10,0.0,0.0,0.0,30.0,30.0,0.0,40.0,0.0,555,753.0,130.0
556,14350.581171749427,2677.8666666666663,16,0.0,0.0,0.0,37.5,31.25,0.0,31.25,0.0,556,770.0,130.0
557,14668.123819803723,2677.8666666666663,5,0.0,0.0,0.0,40.0,20.0,0.0,40.0,0.0,557,788.0,130.0
558,219.93333333333334,2861.2,12,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,558,0.0,140.0
559,537.4759813876276,2861.2,11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,559,17.0,140.0
560,855.0186294419218,2861.2,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,560,34.0,140.0
561,1172.5612774962162,2861.2,17,29.411764705882355,70.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,561,52.0,140.0
562,1490.1039255505104,2861.2,13,7.6923076923076925,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,562,69.0,140.0
563,1807.6465736048046,2861.2,15,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,563,86.0,140.0
564,2125.189221659099,2861.2,16,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,564,103.0,140.0
565,2442.7318697133933,2861.2,10,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,565,121.0,140.0
566,2760.2745177676875,2861.2,9,11.11111111111111,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,566,138.0,140.0
567,3077.8171658219817,2861.2,13,7.6923076923076925,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,567,155.0,140.0
568,3395.359813876276,2861.2,10,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,568,173.0,140.0
569,3712.90246193057,2861.2,11,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,569,190.0,140.0
570,4030.4451099848648,2861.2,16,37.5,50.0,12.5,0.0,0.0,0.0,0.0,0.0,570,207.0,140.0
571,4347.9877580391585,2861.2,16,0.0,81.25,18.75,0.0,0.0,0.0,0.0,0.0,571,225.0,140.0
572,4665.530406093453,2861.2,14,0.0,92.85714285714286,7.142857142857142,0.0,0.0,0.0,0.0,0.0,572,242.0,140.0
573,4983.073054147747,2861.2,17,5.88235294117647,94.11764705882352,0.0,0.0,0.0,0.0,0.0,0.0,573,259.0,140.0
574,5300.615702202042,2861.2,10,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,574,277.0,140.0
575,5618.158350256336,2861.2,11,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,575,294.0,140.0
576,5935.70099831063,2861.2,7,28.57142857142857,28.57142857142857,42.857142857142854,0.0,0.0,0.0,0.0,0.0,576,311.0,140.0
577,6253.243646364925,2861.2,4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,577,329.0,140.0
578,6570.786294419218,2861.2,13,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,578,346.0,140.0
579,6888.328942473513,2861.2,21,4.761904761904762,85.71428571428571,9.523809523809524,0.0,0.0,0.0,0.0,0.0,579,363.0,140.0
580,7205.871590527807,2861.2,16,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,580,381.0,140.0
581,7523.4142385821015,2861.2,16,6.25,87.5,0.0,0.0,6.25,0.0,0.0,0.0,581,398.0,140.0
582,7840.956886636396,2861.2,15,6.666666666666667,66.66666666666666,0.0,0.0,26.666666666666668,0.0,0.0,0.0,582,415.0,140.0
583,8158.49953469069,2861.2,13,15.384615384615385,76.92307692307693,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,583,433.0,140.0
584,8476.042182744983,2861.2,10,0.0,30.0,0.0,30.0,20.0,10.0,10.0,0.0,584,450.0,140.0
585,8793.584830799278,2861.2,9,0.0,0.0,0.0,44.44444444444444,22.22222222222222,0.0,33.33333333333333,0.0,585,467.0,140.0
586,9111.127478853572,2861.2,12,0.0,0.0,0.0,41.66666666666667,41.66666666666667,0.0,16.666666666666664,0.0,586,485.0,140.0
587,9428.670126907866,2861.2,22,4.545454545454546,0.0,0.0,4.545454545454546,40.909090909090914,4.545454545454546,45.45454545454545,0.0,587,502.0,140.0
588,9746.21277496216,2861.2,19,0.0,0.0,0.0,0.0,21.052631578947366,10.526315789473683,68.42105263157895,0.0,588,519.0,140.0
589,10063.755423016455,2861.2,17,5.88235294117647,0.0,0.0,0.0,47.05882352941176,5.88235294117647,41.17647058823529,0.0,589,536.0,140.0
590,10381.298071070749,2861.2,15,6.666666666666667,0.0,0.0,6.666666666666667,33.33333333333333,0.0,53.333333333333336,0.0,590,554.0,140.0
591,10698.840719125043,2861.2,4,50.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,591,571.0,140.0
592,11969.01131134222,2861.2,6,0.0,0.0,0.0,0.0,66.66666666666666,0.0,33.33333333333333,0.0,592,640.0,140.0
593,12286.553959396515,2861.2,16,12.5,0.0,0.0,12.5,43.75,0.0,31.25,0.0,593,658.0,140.0
594,12604.096607450809,2861.2,16,0.0,0.0,0.0,25.0,18.75,43.75,12.5,0.0,594,675.0,140.0
595,12921.639255505102,2861.2,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,595,692.0,140.0
596,13239.181903559398,2861.2,7,0.0,0.0,0.0,42.857142857142854,14.285714285714285,0.0,42.857142857142854,0.0,596,710.0,140.0
597,13556.724551613692,2861.2,19,10.526315789473683,0.0,0.0,21.052631578947366,42.10526315789473,0.0,26.31578947368421,0.0,597,727.0,140.0
598,13874.267199667986,2861.2,18,11.11111111111111,0.0,0.0,16.666666666666664,44.44444444444444,0.0,27.77777777777778,0.0,598,744.0,140.0
599,14191.80984772228,2861.2,19,5.263157894736842,0.0,0.0,15.789473684210526,31.57894736842105,0.0,47.368421052631575,0.0,599,762.0,140.0
600,14509.352495776575,2861.2,15,0.0,0.0,0.0,53.333333333333336,26.666666666666668,0.0,20.0,0.0,600,779.0,140.0
601,378.70465736048044,3044.533333333333,11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,601,8.0,150.0
602,696.2473054147747,3044.533333333333,14,21.428571428571427,71.42857142857143,0.0,0.0,7.142857142857142,0.0,0.0,0.0,602,26.0,150.0
603,1013.7899534690689,3044.533333333333,13,15.384615384615385,76.92307692307693,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,603,43.0,150.0
604,1331.3326015233633,3044.533333333333,5,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,604,60.0,150.0
605,1648.8752495776575,3044.533333333333,15,6.666666666666667,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,605,77.0,150.0
606,1966.4178976319517,3044.533333333333,17,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,606,95.0,150.0
607,2283.9605456862464,3044.533333333333,13,0.0,84.61538461538461,15.384615384615385,0.0,0.0,0.0,0.0,0.0,607,112.0,150.0
608,2601.50319374054,3044.533333333333,4,50.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,608,129.0,150.0
609,3236.5884898491286,3044.533333333333,3,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,609,164.0,150.0
610,3554.131137903423,3044.533333333333,6,16.666666666666664,50.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,610,181.0,150.0
611,3871.673785957717,3044.533333333333,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,611,199.0,150.0
612,4189.216434012012,3044.533333333333,14,28.57142857142857,50.0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,612,216.0,150.0
613,4506.759082066305,3044.533333333333,17,5.88235294117647,70.58823529411765,23.52941176470588,0.0,0.0,0.0,0.0,0.0,613,233.0,150.0
614,4824.3017301206,3044.533333333333,15,13.333333333333334,66.66666666666666,20.0,0.0,0.0,0.0,0.0,0.0,614,251.0,150.0
615,5141.844378174894,3044.533333333333,4,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,615,268.0,150.0
616,5459.387026229188,3044.533333333333,2,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,616,285.0,150.0
617,5776.929674283483,3044.533333333333,2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,617,303.0,150.0
618,6094.472322337777,3044.533333333333,4,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,618,320.0,150.0
619,6412.0149703920715,3044.533333333333,7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,619,337.0,150.0
620,6729.557618446365,3044.533333333333,20,0.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,620,355.0,150.0
621,7047.10026650066,3044.533333333333,16,12.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,621,372.0,150.0
622,7364.642914554954,3044.533333333333,12,16.666666666666664,41.66666666666667,0.0,16.666666666666664,8.333333333333332,16.666666666666664,0.0,0.0,622,389.0,150.0
623,7682.185562609248,3044.533333333333,18,0.0,61.111111111111114,0.0,5.555555555555555,27.77777777777778,5.555555555555555,0.0,0.0,623,407.0,150.0
624,7999.728210663543,3044.533333333333,12,8.333333333333332,66.66666666666666,0.0,0.0,25.0,0.0,0.0,0.0,624,424.0,150.0
625,8317.270858717837,3044.533333333333,16,6.25,43.75,0.0,6.25,18.75,12.5,12.5,0.0,625,441.0,150.0
626,8634.81350677213,3044.533333333333,15,0.0,0.0,0.0,40.0,6.666666666666667,0.0,53.333333333333336,0.0,626,459.0,150.0
